id,title,imdb_id,tmdb_id,plot,genres,themes
5691,Mondo Hollywoodland,tt6289224,571286,"A groovy mushroom dealer navigates LA's counterculture scene to uncover the meaning behind 'Mondo'. Along the way, he encounters movie industry types, radical groups, and psychedelic folk. The film is an homage to 60s counter culture films. It explores themes of identity and community.",[],"['Community and Belonging', 'Countercultural Revolt', 'Exploring the Edge of Society', 'Free-Spirited Adventure', 'Merry-Go-Round of Identity', 'Mind Expansion', 'Rebel Without a Cause', 'Trippy Visuals']"
8472,Moneyball,tt1210166,60308,"Oakland Athletics' general manager Billy Beane uses unconventional sabermetric analysis to assemble a low-cost team of undervalued players and challenge the traditional baseball scouting methods. Despite initial skepticism and media criticism, Beane's approach eventually pays off with an unexpected walk-off home run by catcher Scott Hatteberg. However, his efforts fall short of winning a World Series championship.","['biographical film', 'drama film', 'sport film']","['A story of perseverance', 'Chasing a dream', 'Gaming the system', 'Non-traditional thinking', 'Overcoming skepticism', 'Personal growth through failure', 'Rebuilding underdogs', 'Team chemistry over individual talent']"
2518,Money Electric: The Bitcoin Mystery,tt33600145,1365712,"The story of Bitcoin's creation delves into the life of Satoshi Nakamoto, a mysterious figure who sparked a global financial revolution. A brilliant engineer with a hidden identity, Nakamoto crafts a digital currency that promises to disrupt traditional banking systems. As Bitcoin gains popularity, Nakamoto's true identity and motivations remain shrouded in mystery. The film follows the journey of those who seek to uncover the truth about this enigmatic figure.",['documentary film'],"['The Art of Anonymity', 'The Future of Money', 'The Power of Innovation', 'The Quest for Truth', 'The Rise and Fall of a Legend', 'Uncovering Secrets']"
14990,Money for Nothing,tt0107594,55448,"Joey Coyle finds a van full of missing money and tries to keep it a secret, but South Philadelphia Police Detective Pat Laurenzi investigates, threatening to expose him. Joey teams up with his former girlfriend Monica Russo to launder the cash, while also trying to stay one step ahead of the law.",['comedy film'],"['Binge-watching marathon', 'Dark humor', 'Family secrets', 'Feel-good movie night', 'Heist and caper', 'Revenge and justice', 'Spooky Halloween', 'Underdog story']"
9807,Money Monster,tt2241351,303858,"A financial analyst's entire life savings are lost when a trading algorithm goes haywire, putting the blame on a corrupt union leader who secretly invested in a failing mining company.","['crime film', 'drama film', 'thriller film']","['Confronting the truth', 'Corporate greed', 'Desperate measures', 'Financial reckoning', 'Vigilante justice']"
16292,Money No Enough,tt0125468,384746,"Three close friends start a car polishing business to resolve their financial problems after their loved ones are affected by debt, illness, and tragedy.",['comedy film'],"['Binge-watching marathon', 'Emotional rollercoaster', 'Feel-good movie night', 'Overcoming adversity', 'Redemption arc', 'The power of friendship', 'Triumphant comeback']"
11229,Money Plane,tt7286966,694919,A professional thief and his crew plan a heist on an airborne casino to steal its cryptocurrency and cash reserves. Complications arise when the team discovers they've been compromised and must navigate security systems and deadly foes to succeed.,['action film'],"['Action-packed suspense', 'Deception and betrayal', 'Double-cross', 'Family loyalty', 'High-stakes heist']"
4990,Money Talks,tt0119695,9416,"A small-time car wash hustler is arrested and escapes from prison with the help of a reporter, leading to a wild goose chase through Los Angeles as they try to clear his name and uncover a web of corruption involving a local mobster.","['action film', 'buddy film', 'comedy film', 'crime film']","['Binge-watching marathon', 'Family drama', 'High-stakes heist', 'Over-the-top action', 'Redemption story', 'Revenge and justice', 'Spooky Halloween', 'Twisted relationships']"
13148,Money Train,tt0113845,11517,"When a group of teenagers plan to rob a lucrative subway train on New Year's Eve, their plans are put to the test as they navigate a complex web of danger and betrayal. As the night wears on, the brothers must confront their own demons and work together to save the day. But with multiple suspects, rival gangs, and a serial killer on the loose, it's anyone's game. Can they pull off the heist of the year or will it all come crashing down?","['action film', 'buddy cop film', 'comedy film', 'comedy thriller', 'heist film']","['Blood is thicker than water', 'Danger lurks around every corner', 'Desperate measures', ""It's a cat-and-mouse game"", 'No one is what they seem', 'Sibling rivalry', 'The high-stakes heist', 'Unlikely alliances']"
14680,Money Trap,tt8442644,577990,N/A,['comedy film'],[]
10179,Mongol,tt0416044,12246,"In feudal Mongolia, a young Temüjin navigates treacherous tribal politics and family loyalty after being betrayed by his friend Jamukha. He faces numerous challenges on his path to becoming the Khan of all Mongols, including personal loss and sacrifice.","['biographical film', 'drama film', 'historical film']","['Betrayal and redemption', 'From exile to empire', 'Loyalty tested by friendship', 'Power struggles in a patriarchal society', 'The weight of destiny']"
1636,Monique,tt0189758,296191,"A young French au pair named Monique forms intimate connections with an unhappily-married couple, leading to unexpected changes in their relationships.","['drama film', 'LGBT-related film']","['Family dynamics', 'Marriage and fidelity', 'Power struggles', 'Secrets and revelations', 'Sexual liberation', 'Taboo relationships']"
12433,Mon Ket,tt8398768,515820,N/A,"['comedy film', 'drama film']",[]
13773,Monkeybone,tt0166276,23685,"A disillusioned cartoonist falls into a coma and finds himself in a surreal limbo-like landscape called Down Town, where mythical beings and figments of visitors' imaginations reside. He must steal an Exit Pass from his sister Death to wake up before the plug is pulled. With the help of his mischievous monkey alter ego Monkeybone, he navigates through various domains to stop Monkeybone's plan to spread a nightmare-inducing chemical solution among the living.","['comedy film', 'fantasy film']","['Binge-watching marathon', 'Carnival of nightmares', 'Feel-good movie night', 'Moral dilemma', 'Revenge and justice', 'Spooky Halloween', 'Twisted love story']"
14525,Monkey Kingdom,tt3660770,295592,"In a troop of monkeys, a lowborn female named Maya is stolen from her family by the Sisterhood and left to care for their son on her own. With determination and cunning, she builds alliances with other outcasts and slowly rises through the ranks, earning the respect of the alpha male and his guards. Together, they defeat a rival troop and secure their place in the social hierarchy, defying tradition and proving that even the lowest born can achieve greatness.",['documentary film'],"[""A mother's love knows no bounds"", 'Building alliances and trust', 'Embracing change and tradition', 'From outcast to leader', 'Survival against all odds', 'The power of determination and cunning']"
13978,Monkey King: Hero Is Back,tt4644382,351694,"The Monkey King, Sun Wukong, is released from his ice cage prison 500 years after rebelling against Heaven. He teams up with a group of allies to rescue a young girl named Liuer and her friends from monsters who plan to sacrifice them to gain magical powers.","['action film', 'animated film', 'family film', 'fantasy film']","['Coming of age story', 'Friendship and loyalty', 'Good vs. evil battle', 'Overcoming adversity', 'Protecting the innocent', 'Quest for identity', 'Redemption quest', 'Selfless heroism']"
3684,Monkey Man,tt9214772,560016,"In a forest village in India, a young boy seeks revenge against the corrupt police chief who killed his mother and burned him alive. He infiltrates an underground fight club and uses his skills to exact revenge, while also finding refuge with a local temple community. Along the way, he confronts the spiritual guru who orchestrated the violence and ultimately finds justice for his mother's death.","['action film', 'thriller film']","['Burning desire for revenge', 'Dark alleys and underground fight clubs', 'Fight to the finish', ""Mother's legacy of love"", 'Sanctuary from persecution', 'Shadows of the past', 'Spiritual redemption', 'Triumph over oppression']"
14185,Monkey Trouble,tt0110557,41582,"A young girl befriends a Capuchin monkey that has been pickpocketing in Venice Beach, trying to teach it to stop with the help of the girl's family.","[""children's film"", 'comedy film']","['Animal behavior', 'Childhood innocence', 'Cultural exchange', 'Mischief and mayhem', 'Parental discovery', 'Unlikely friendship']"
399,Monolith,tt0107597,107087,N/A,"['action film', 'science fiction film']",[]
2727,Mon Oncle,tt0050706,427,"Monsieur Hulot, a carefree and eccentric uncle, lives in a run-down city district, while his nephew Gérard is trapped in a sterile, modern home with materialistic parents. The two embark on an adventure that exposes the emptiness of their lifestyle.",['comedy film'],"['Absurd humor', 'Commentary on superficiality', 'Family dynamics gone awry', 'Fish-out-of-water story', 'Nostalgic trip to 1960s Paris', 'Satirical take on consumerism', 'Whimsical adventure', 'Youthful rebellion against authority']"
1957,Mononoke the Movie: Phantom in the Rain,tt32574149,989730,"Asa's career advancement is threatened by Kame's secret pursuit of a mysterious group known as the Inner Chambers. The elderly Utayama tries to keep their secrets hidden, but a Medicine Seller's arrival sets off a chain of events that exposes the horrifying truth. Kame's determination puts her at odds with Asa, who must navigate the consequences. The fate of both women hangs in the balance.","['fantasy film', 'horror film']","['Beneath the surface', 'Danger lurking beneath', 'Female relationships tested', 'Hidden truths revealed', 'Morality in darkness', 'Power dynamics at play', 'Secrets that can destroy', 'The cost of ambition']"
3576,Monos,tt6062774,417466,"On a remote mountaintop, a group of teenage commandos perform military training exercises as they watch over a prisoner of war. Romantic relationships blossom within the troop, but tensions rise when one of them is killed in an accident. The Monos' base is attacked, and their leader is taken captive by the opposing forces. As the situation escalates, the true nature of their mission and the loyalty of some members are revealed.","['drama film', 'war film']","['Danger lurks beneath the surface', 'Escape and rescue', 'Love in the midst of war', 'Loyalty tested', 'Rebellion', 'Survival instincts', 'Torn loyalties']"
9768,Mon pote le gitan,tt0053076,452623,N/A,['comedy film'],[]
10560,Mon roi,tt3478962,329805,"A woman's life unravels after a skiing accident forces her to confront her marriage and its consequences. As she navigates a complex web of relationships and personal struggles, she must decide what she truly wants from life.",['drama film'],"['Betrayal and Deception', 'Guilt and Responsibility', 'Hidden Agendas', 'Motherhood and Parenting', 'Self-Discovery', 'Toxic Marriage']"
175,Monsieur Aznavour,tt26743414,1002155,N/A,"['biographical film', 'drama film', 'musical film']",[]
775,Monsieur Batignole,tt0291400,2594,"In 1942 occupied Paris, a butcher's family hides three Jewish children to save them from persecution. They face numerous challenges on their journey to freedom in Switzerland.","['comedy drama', 'drama film', 'war film']","['Concealment and revelation', 'Dangerous allegiances', ""Family's desperate quest"", 'Hidden lives', 'Moral courage in the face of oppression', 'Perilous journey to freedom']"
2613,Monsieur Hire,tt0097904,38695,"A reclusive tailor watches his neighbor Alice, who has moved into the building opposite, and becomes smitten with her. When a young woman's body is found nearby, Hire suspects her boyfriend Émile of murder and tries to protect Alice from him. As the police investigate Hire, he engineers a meeting with Alice, but she betrays him by revealing his secret to the inspector. In the end, Hire's attempts to save Alice lead to his own downfall.","['crime film', 'drama film', 'film based on literature', 'neo-noir']","['Cat-and-Mouse Game', 'Dark Obsessions', 'Guilt and Redemption', 'The Power of Observation', 'Trapped in a Web of Deceit', 'Unrequited Love']"
11770,Monsieur Ibrahim,tt0329388,337,"In 1960s Paris, a young Jewish boy named Moїse Schmidt forms an unlikely bond with his elderly Turkish neighbor, Ibrahim Demirci, who becomes a surrogate father figure. As their relationship deepens, they embark on a journey to Turkey, where Mojà learns about Ibrahim's culture and finds a sense of belonging. Tragedy strikes when Ibrahim is killed in a car crash, leaving Mojà to carry on his legacy. With newfound determination, Mojà takes over the family grocery store.","['comedy film', 'drama film', 'film based on literature']","['Bittersweet nostalgia', 'Embracing cultural heritage', 'Grief and resilience', 'Reconciliation and forgiveness', 'Redemption and legacy', 'The power of mentorship']"
5291,Monsieur Lazhar,tt2011971,78480,"A former Algerian refugee teacher takes on a job at an Montreal elementary school after the previous teacher's suicide. As he forms bonds with his students, they begin to confront their own grief and misunderstandings about the event. The teacher's past trauma and the students' complicated relationships with each other come to light, leading to a poignant exploration of loss, forgiveness, and human connection.","['comedy film', 'drama film']","['Finding closure', 'Forgiveness and redemption', 'Healing through shared experience', 'Human connection in the face of adversity', 'Navigating cultural differences', 'Overcoming grief together', 'Rebuilding identity', 'The power of storytelling']"
9767,Monsieur Leguignon Lampiste,tt0043816,80969,A signalman's daily struggles are put to the test when a dispute over a buried treasure leads to a court case. He must navigate his well-meaning efforts against those who claim ownership of the shack and its contents.,['comedy film'],"['Dealing with Difficult People', 'Office Politics and Bureaucracy', 'Personal Growth through Challenge', 'Small Town Secrets', 'Struggle is Real', 'The Power of Community']"
10541,Monsieur N.,tt0308595,47471,"Emperor Napoleon remains on the island of Saint Helena after being imprisoned, plotting his escape amidst intrigue and deception. A British officer is tasked with monitoring him. The story unfolds through the officer's observations and interactions with Napoleon. Deception and betrayal are woven throughout the narrative.","['drama film', 'historical film']","['Deception and betrayal', 'Escape from captivity', 'Isolation and confinement', 'Loyalty and duty', 'The complexities of history', 'The power of observation']"
2695,Monsieur Papa,tt0076406,355333,"A young boy forms an unlikely bond with his recently widowed father, who is struggling to care for him. As they navigate their new reality together, they find solace in each other's company and learn to face their emotions. The story explores the complexities of their relationship and the challenges of growing up without a mother. Through their journey, they discover that love can be found in the most unexpected places.",['comedy film'],"['Emotional vulnerability', 'Finding love in unexpected places', 'Healing and growth', 'Navigating loss', 'Overcoming challenges together', 'Unlikely friendships']"
90,Monster,tt0340855,504,"Aileen, a young woman struggling with poverty and desperation, turns to prostitution to support her girlfriend Selby. As she becomes increasingly unhinged, Aileen's crimes escalate, leading to a devastating confrontation with the law.","['biographical film', 'crime film', 'drama film', 'female buddy film', 'LGBT-related film']","['A descent into madness', 'Desperate measures', 'The blurred lines of love and violence', 'The struggle for survival', 'The unforgiving justice system', 'Trapped in a toxic relationship']"
3661,Monster,tt23736044,1050035,"A single mother's suspicions about her son's teacher lead her to uncover a dark secret: the teacher is actually his abuser. As she fights for her son's truth, they both confront their own traumas and find unexpected love.","['coming-of-age film', 'drama film', 'LGBT-related film', 'thriller film']","['Binge-watching marathon', 'Dark secrets revealed', 'Emotional rollercoaster', 'Hopeful redemption', 'Mother-son bond strengthened', 'The struggle is real', 'Triggering content']"
13741,Monster Family,tt6572702,454699,"In Transylvania, Count Dracula tries to make his new bride Emma stay with him by cursing her and turning her into a vampire, but she resists. When her family is also cursed, they must work together to break the curse. Along the way, they team up with Baba Yaga and Renfield to outsmart Dracula and trap him in sunlight.","['comedy horror', 'vampire film']","['Binge-watching Marathon', 'Family First', 'Love Conquers All', 'Monster Mashup', 'Revenge and Justice Unleashed', 'Spooky Halloween Party']"
5588,Monster Family 2,tt15096796,823609,"The Wishbone family must navigate their personal struggles when they are turned into monster forms by a powerful magic. To save their surrogate grandparents, Baba Yaga and Renfield, from being kidnapped, Max uses the magic to transform himself and his family. The transformed family embarks on a perilous adventure to rescue the couple while facing their old enemy Count Dracula and the Starr family's trapped monsters.","['animated film', 'comedy film', 'fantasy film']","['Buddy Adventure', 'Dark Fantasy', 'Family in Peril', 'Magical Quest', 'Monster Mashup', 'Monster Mayhem']"
3532,Monster High 2,tt23026954,1039960,"Clawdeen Wolf returns to Monster High after saving the school from Edward 'Eddy' Hyde Jr. She learns she's half-monster and competes for prefect alongside Toralei, but their friendship is put to the test when a witch-hunting ban is imposed. With the help of Draculaura's mother Zamara, they embark on a mission to end the centuries-old feud between witches and vampires.","['action comedy film', 'adventure film', 'chick flick', 'drama film', 'fantasy film', 'LGBT-related film', 'monster film', 'musical film', 'supernatural horror film', 'teen film']","['BFFs to Rivals', 'Friendship Goals', 'High School Hijinks', 'Love Conquers All', 'Magical Misadventures', 'Moral Dilemmas', 'Saving the Day', 'Self-Discovery']"
4796,Monster High: The Movie,tt1447981,335795,"Clawdeen, a monster high student, discovers she has the ability to transform into a human when feeling strong emotions. She embarks on a journey to unlock Hyde's secret lab and harness his transformation formula, while navigating her relationships with friends and foes.","['action comedy film', 'action film', 'adventure film', 'chick flick', 'comedy film', 'fantasy film', 'horror film', 'LGBT-related film', 'monster film', 'musical film', 'supernatural horror film', 'teen film']","['Coming of Age', 'Friendship and Loyalty', 'Girl Power', 'Monster Mashup', 'Secrets and Lies', 'Supernatural Secrets']"
4120,Monster House,tt0385880,9297,"On Halloween night, a group of kids discover that their elderly neighbor's house is haunted by the vengeful spirit of Constance, who was wrongfully killed by her husband Horace Nebbercracker. As they try to uncover the truth, they must navigate the house's deadly traps and confront their own fears. With the help of a dummy filled with cold medicine, they attempt to put the house to sleep. But when things go awry, they must rely on the kindness of strangers to save themselves.","[""children's film"", 'comedy horror', 'detective film', 'family film', 'fantasy film', 'ghost film', 'horror film', 'independent film', 'thriller film']","['A spooky Halloween night to remember', 'Deadly traps and puzzles', 'Facing fears and phobias', 'Kid-led mystery solving', 'Redemption and forgiveness', 'The power of kindness in unexpected situations', 'Trick-or-treat thrill ride', 'Uncovering dark secrets']"
11762,Monster Hunt,tt3781476,334298,"In ancient China, a civil war in the Monster Realm sparks a perilous quest for a young village mayor and a monster-hunter to protect the unborn child of the Monster Queen from those seeking to exploit its power.","['action comedy film', 'adventure film', 'fantasy film', 'live-action/animated film']","[""Bounty Hunter's Quest"", 'Hidden Heir', 'Monster Politics', 'Revenge of the Monster Realm', 'Royal Child', 'War for Power']"
14565,Monster Hunt 2,tt6170484,497984,"In a world where monsters roam, a young creature named Wuba embarks on a perilous journey to escape his pursuers. With the help of a human-monster team, he faces multiple challenges and obstacles. As the forces of evil close in, Wuba must rely on his courage and new allies to rescue him from certain doom. Ultimately, he is reunited with his family.",['fantasy film'],"['Escape and Rescue', 'Friendship and Loyalty', 'Good vs Evil', 'Growing Up', 'New Beginnings', 'Perseverance', 'Reunion']"
4497,Monster Hunter,tt6475714,458576,"A U.S. Army Ranger and a Hunter from a world where humans coexist with monsters team up to stop a portal in the desert that's allowing creatures from this world into Earth, while also navigating a treacherous landscape filled with deadly beasts.","['action film', 'adventure film', 'fantasy film', 'monster film', 'science fiction film', 'thriller film']","['Ancient Technology', 'Desert Survival', 'High-Stakes Adventure', 'Monster Slaying', 'Portal Protection', 'Teamwork and Trust', ""Warrior's Quest""]"
5696,Monster Hunter: Legends of the Guild,tt9174358,851281,"A young hunter named Aiden must confront his past when a Lunastra threatens his village, forcing him to team up with other hunters to fight against the monster. Along the way, he learns valuable lessons about courage and leadership.",[],"['Becoming a hero', 'Facing fears', 'Loyalty and camaraderie', ""Protecting one's home"", 'Redemption and growth', 'Survival against the odds', 'Teamwork and friendship']"
10872,Monster Hunters,tt12942958,736485,N/A,[],[]
12123,Monster-in-Law,tt0369735,4379,"Charlie Cantilini's life is turned upside down when his girlfriend Kevin's mother, a former talk show host, tries to sabotage their relationship. Charlie's attempts to stand up for himself lead to an unexpected confrontation with her mother, forcing both women to confront their own insecurities and desires.",['romantic comedy'],"['Binge-watching marathon', 'Family dynamics', 'Motherly love and betrayal', 'Revenge and justice', 'Self-empowerment', 'Spontaneous outbursts', 'Wedding day chaos']"
11904,Monster Island,tt10238788,606441,"In a small coastal town, a team of geologists teams up with the New Zealand Coast Guard to take down two kaiju: the starfish creature Tengu and its dragon-like offspring, as well as the golem-like Walking Mountain.","['monster film', 'science fiction film']","['Coastal Chaos', 'Geological Mayhem', 'Giant Battles', 'Kaiju Smackdown', 'Monster Mashup', ""Nature's Fury"", 'Small Town Under Siege']"
1674,Monster on a Plane,tt27811009,1270125,N/A,['comedy horror film'],[]
13018,Monster's Ball,tt0285742,1365,"A widowed father's complicated relationship with his son and a convicted murderer's widow unravels in this emotional drama about grief, guilt, and redemption. As Hank navigates his past mistakes, he must confront the consequences of his actions on those around him. A poignant exploration of the complexities of family, forgiveness, and human connection. The film's measured pace allows the audience to absorb the weight of its characters' struggles.","['drama film', 'melodrama', 'romance film']","['Binge-watching marathon', 'Complex family dynamics', 'Feel-good movie night', 'Grief and loss', 'Healing and redemption', 'Revenge and justice', 'Spooky Halloween']"
4184,"Monsters, Inc.",tt0198781,585,"In a world where monsters harness human children's screams for energy, a top scarer named Sulley discovers that laughter is more powerful than fear, leading him to embark on an adventure to save his best friend and the girl he falls in love with.","['buddy film', ""children's film"", 'comedy film', 'fantasy film', 'monster film']","['Childhood magic', 'Embracing change', 'Overcoming fears', 'Power of laughter', 'Reunion and friendship']"
237,Monster Summer,tt3954936,928480,A group of teenagers must band together with a retired detective to solve the mystery behind supernatural events threatening their island getaway.,"['adventure film', 'fantasy film']","['Friendship Test', 'Island Getaway', 'Small Town Mysteries', 'Spooky Fun', 'Teenage Angst', 'Uncovering Secrets']"
4183,Monsters University,tt1453405,62211,"Mike Wazowski enrolls in Monsters University to become a scarer but faces intense rivalry with James P. Sullivan, forcing him to join another team and eventually make amends.","[""children's film"", 'comedy film', 'fantasy film', 'monster film']","['Binge-watching marathon', 'Feel-good movie night', 'Friendship goals', 'Redemption story', 'Revenge and justice', 'School spirit', 'Self-improvement', 'Spooky Halloween']"
2452,Monsters vs. Aliens,tt0892782,15512,"A meteorite crash transforms Susan into a giant monster named Ginormica, forcing her to confront her new identity and team up with fellow monsters to stop an alien invasion and save humanity.","[""children's film"", 'comedy film', 'family film', 'fantasy film', 'flashback film', 'science fantasy', 'science fiction comedy', 'science fiction film']","['Action-packed adventure', 'Comedic moments', 'Embracing individuality', ""Hero's welcome"", 'Self-discovery', 'Teamwork']"
3789,Monsters vs. Aliens: Mutant Pumpkins from Outer Space,tt1482967,53985,"Monsters are tasked with investigating aliens in Modesto, California on Halloween night, but their mission takes an unexpected turn when they discover a strange green goo that brings pumpkins to life and wreaks havoc on the town.",['science fiction film'],"['Gourd Games', 'Halloween Hijinks', 'Monster Mash', 'Monster Mashup', 'Pumpkin Pandemonium', 'Sugar Rush Chaos', 'Sweet Revenge']"
11587,Monster Trucks,tt3095734,262841,"When a trio of squid-like creatures escape from Terravex's drilling operations, high school senior Tripp Coley befriends one of them and helps it find its way back home. As they evade capture by the corporation and local authorities, the group discovers the creatures' intelligence and emotions, leading to a thrilling adventure filled with action, suspense, and heartwarming moments.","['action comedy film', 'adventure film', 'comedy film', 'speculative fiction film']","['Environmental activism', 'Escape from captivity', 'First love blossoms']"
2884,Monstrous,tt4624366,811656,"A mother and son flee their abusive past, but she creates a fantasy world where her son has been taken by a monster from a nearby lake. As she tries to hold on to this reality, her grip on truth begins to slip.","['drama film', 'horror film', 'speculative fiction film', 'thriller film']","['Escaping Reality', 'Fantastical Escape', 'Grief and Loss', 'Mother-Son Relationship', 'Sanity Blurred', 'Unreliable Narrators']"
2411,Monte Carlo,tt1067774,59860,"Three friends from different walks of life form an unlikely bond after a series of misadventures in Europe. When one of them impersonates a wealthy heiress, the others must navigate a complex web of identity, class, and loyalty to uncover the truth.","['film based on literature', 'romantic comedy']","['Binge-watching marathon', 'Feel-good movie night', 'Friendship and loyalty', 'Girl power', 'Revenge and justice', 'Romantic comedy of errors', 'Self-discovery', 'Spontaneous travel adventure']"
6807,Monty Python and the Holy Grail,tt0071853,762,"A modern-day historian is killed by a mysterious knight, setting off a police investigation that leads to King Arthur and his knights on a quest for the Holy Grail. Along the way, they encounter various obstacles and characters, including a Trojan Rabbit and a Legendary Black Beast.","['adventure film', 'comedy film', 'fantasy film', 'knight film', 'parody film', 'period drama film']","['Fantastical Follies', 'Knightly Antics', 'Medieval Mayhem', 'Misadventures in Camelot', 'Parody and Satire', 'Poking Fun at Chivalry', 'Quest for the Holy Grail', 'Slapstick Comedy']"
6809,Monty Python’s Life of Brian,tt0079470,583,"Brian Cohen, born next to Jesus' birthplace, becomes infatuated with rebel Judith Iscariot and joins the 'People's Front of Judea.' After a series of misadventures, he's mistaken for the Messiah by a crowd and sentenced to crucifixion. His escape from the Romans is foiled when he's accidentally abducted by an extraterrestrial spaceship.","['comedy film', 'parody film', 'religious satire']","['Crowd Chaos', 'Escape from Authority', 'Interstellar Anarchy', 'Love Amidst Revolution', 'Martyrdom and Mockery', 'Misunderstood Prophet', 'The Quest for Identity']"
7510,Monuments Men,tt2177771,152760,"During WWII, an Allied unit known as the Monuments Men must navigate treacherous terrain to recover stolen art treasures from Nazi-occupied Europe.","['biographical film', 'drama film', 'war film']","['Battling against time', 'Navigating danger', 'Restoring cultural heritage', 'Teamwork and sacrifice', 'The power of art']"
6006,Mooch Goes to Hollywood,tt0284316,143361,"A young canine starlet sets off for Hollywood, befriending iconic figures like Zsa Zsa Gabor, Vincent Price, and Phyllis Diller, as she navigates the glamorous world of tinseltown in search of fame.",['comedy film'],"['A star is born (and then finds a new home)', 'Furry friends and human connections', 'Paws-itively charming escapades', 'Tail-wagging fun on the Sunset Strip', 'Wild adventures through Hollywood']"
13272,Mood Indigo,tt2027140,157820,"A wealthy man's life unravels after his girlfriend falls ill and their relationship becomes strained. He tries everything to save her, but ultimately loses her and himself in the process.","['comedy film', 'drama film', 'fantasy film', 'film based on literature', 'romance film']","['A descent into madness', 'Binge-watching marathon', 'Grief and loss', 'The corrupting influence of wealth', 'The darkness of obsession', 'Turbulent relationships']"
9116,Mookie,tt0181696,60863,N/A,['comedy film'],[]
15421,Moomins on the Riviera,tt2371399,293271,"The Moomin family visits a luxurious resort town, where they struggle to fit in and navigate their relationships. Along the way, they befriend an artist who inspires them to think outside the box. When things don't go as planned, the family must find a way to come together and return home.","[""children's film"", 'comedy film']","['Binge-watching marathon', 'Embracing individuality', 'Feel-good movie night', ""Finding one's true passion"", 'Homecoming', 'Laughter and joy', 'Rebellion against expectations', 'Spontaneous road trip']"
1451,Moon,tt1182345,17431,"Sam Bell, an astronaut on a mission to mine helium-3 on the moon, begins experiencing hallucinations and discovers that he is one of multiple clones created by Lunar Industries. As he tries to escape his fate, he must navigate the facility's secrets and confront the truth about his existence.","['arthouse science fiction film', 'drama film', 'science fiction film']","['Confronting the truth', 'Corporate greed', 'Desperate measures', 'Escape and evasion', 'Fighting for identity', 'Racing against time']"
16380,Moon,tt29141179,1172244,N/A,['thriller film'],[]
14353,Moonage Daydream,tt9883832,957457,"A documentary biography of David Bowie, featuring film clips and interviews from throughout his career, exploring his artistic evolution and influences.",['documentary film'],"['Artistic expression', 'Creative rebirth', 'Cultural exploration', 'Fashion icon', 'Innovative style', 'Musical evolution', 'Personal transformation', 'Timeless legacy']"
7837,Moonbound,tt14534992,809717,"A young boy embarks on a magical journey to rescue his sister from the evil Moon Man, encountering fantastical creatures and racing against the forces of nature along the way.","['adventure film', 'animated film', 'animation', 'comedy', 'comedy film', 'family film', 'fantasy film']","['Childhood adventure', 'Fantastical journey', 'Kidnapping drama', 'Magical realism', 'Motherly love', 'Whimsical world-building']"
10909,Moonfall,tt5834426,406759,"Astronauts are attacked by alien technology on a space shuttle mission, leading to a conspiracy that threatens the Earth. Decades later, a scientist discovers evidence of an artificial megastructure in space and must team up with his former colleagues to prevent catastrophic consequences. The pair embark on a perilous journey to correct the Moon's orbit and destroy the swarm before they cause irreparable damage.","['apocalyptic film', 'disaster film', 'science fiction film']","['Apocalyptic stakes', 'Doomsday countdown', 'Government secrecy', 'Lunar catastrophe', 'Redemption and sacrifice', 'Scientific discovery', 'Space exploration gone wrong', 'Survival against the odds']"
111,Moon le panda,tt35705226,1178532,N/A,[],[]
8470,Moonlight,tt4975722,376867,N/A,"['coming-of-age film', 'drama film', 'LGBT-related film']",[]
11291,Moonlight and Mistletoe,tt1264895,51443,"When her father's amusement park is threatened by bankruptcy, Holly returns home for Christmas to help save it. As they work together, she rediscovers the true meaning of the holiday and finds love with a childhood friend.",['Christmas film'],"['A Christmas Miracle', 'A Heartwarming Holiday Story', 'Falling for an Old Flame', 'Finding Your True Purpose', 'Overcoming Grief and Loss', 'Saving Family Business', 'Second Chance Romance', 'The Power of Love and Kindness']"
15012,Moonlight and Valentino,tt0113851,68274,"A widowed poetry teacher finds comfort in a support system of friends and romance after her husband's sudden death, but her life is disrupted when a handsome young painter moves in and sparks new emotions.","['comedy film', 'drama film', 'female buddy film']","['embracing new love', 'finding solace', 'growth through loss', 'letting go of the past', 'the power of human connection']"
14116,Moonlight Mile,tt0179098,31005,"After Diana's murder, her fiancé Joe stays with his parents to start a business together as Floss & Son. He becomes entangled in an affair with a woman named Bertie, who is struggling to cope with the loss of her boyfriend in Vietnam. As their relationship deepens, Joe must confront the truth about his past and Diana's death, leading to a surprising twist.",['drama film'],"['Binge-watching marathon', 'Feel-good movie night', 'Love and loss', 'Mood booster', 'Revenge and justice', 'Small-town secrets', 'Spooky Halloween', 'Wistful nostalgia']"
15170,Moon Man,tt2397521,135832,"A bored alien visits Earth, causing panic among humans, but children see him as a friendly figure who helps them sleep. A scientist joins forces with the alien to build a rocket that will take him back home, thwarting the president's plans.",['science fiction film'],"['Childhood escapism', 'Childlike innocence', 'Dreams vs Reality', 'Escape from confinement', 'Government overreach', 'Playful subversion', 'Scientific curiosity', 'Unlikely friendships']"
